30,113
2,114
13,114
15,114
23,114
5,115
18,115
21,115
14,116
25,116
29,116
2,117
10,117
17,117
21,117
8,118
3,119
16,119
21,119
14,120
17,120
20,121
12,122
25,122
28,122
21,123
8,124
25,124
2,125
8,125
20,125
18,126
10,127
22,127
24,127
26,127
31,127
7,128
9,128
5,129
12,129
23,129
26,129
2,130
4,130
7,130
23,130
24,130
8,131
24,131
27,131
26,132
27,132
7,133
5,134
11,134
15,134
16,134
23,134
4,135
6,135
8,135
28,135
10,136
15,136
20,136
22,136
29,136
2,137
12,137
16,138
20,138
29,138
10,139
21,139
29,139
5,140
14,140
19,140
26,140
28,140
3,141
5,141
19,141
20,141
18,142
5,143
17,143
30,143
28,144
4,145
5,145
12,145
19,145
7,146
15,146
16,146
19,146
21,146
22,146
25,146
26,146
3,147
28,147
2,148
18,148
10,149
23,150
24,150
1,151
5,151
11,151
15,152
16,152
28,152
2,153
20,153
4,154
11,154
21,154
12,155
19,155
30,155
8,156
17,156
24,156
30,156
26,157
28,157
6,158
5,159
6,159
7,159
9,159
15,159
28,159
1,160
17,160
24,160
3,161
8,161
15,161
29,161
25,162
10,163
18,163
11,164
22,164
1,165
5,165
13,165
19,165
13,166
29,166
1,167
17,167
19,167
23,167
24,167
20,168
12,169
18,169
22,169
14,170
5,171
14,171
20,171
23,171
24,171
6,172
12,173
14,173
20,173
23,173
25,173
2,174
6,174
17,174
18,174
25,174
7,175
10,175
26,175
28,175
16,176
20,176
28,176
9,177
12,177
17,177
21,178
24,178
9,179
13,179
4,180
23,180
24,180
1,181
6,182
19,182
28,182
11,183
19,183
4,184
7,185
10,185
15,186
25,186
30,186
6,187
14,187
23,187
27,187
31,187
8,188
16,188
21,188
22,188
31,188
2,189
6,189
15,189
15,190
18,190
24,190
30,190
9,191
19,191
21,191
29,191
10,192
11,192
21,192
28,192
30,192
5,193
12,193
19,193
25,193
7,194
12,194
14,194
28,194
2,195
17,196
18,196
24,196
8,197
18,197
2,198
8,198
22,198
29,198
8,199
12,199
18,199
27,199
9,200
18,200
22,200
24,200
27,200
31,200
5,201
9,201
21,201
9,202
12,202
17,202
21,202
30,202
31,202
7,203
8,204
26,204
3,205
6,205
18,205
23,205
31,205
1,206
11,206
19,206
23,206
27,206
31,206
3,207
14,207
19,207
8,208
20,208
24,208
25,208
26,208
2,209
8,209
19,209
21,209
22,209
16,210
23,210
1,211
8,211
15,211
14,212
18,212
2,213
15,213
30,213
19,214
24,214
4,215
6,215
10,215
26,215
28,215
31,215
2,216
9,217
13,217
14,217
21,217
27,217
5,219
17,219
21,219
28,219
24,220
4,221
10,221
13,221
25,221
7,222
25,222
1,223
15,223
16,223
25,223
30,223
9,224
19,224
20,224
5,225
19,225
6,227
9,227
14,227
5,228
10,228
23,228
15,229
28,229
11,230
15,230
19,230
25,230
1,231
6,232
14,232
20,232
25,232
26,232
28,232
13,233
21,233
1,234
27,234
28,234
30,234
14,235
18,235
30,235
4,236
14,236
26,236
3,237
7,237
9,237
28,237
1,238
7,238
23,238
5,239
12,239
14,239
2,240
21,240
27,240
29,240
30,240
27,241
8,242
23,242
27,242
27,244
28,244
29,244
11,245
16,246
27,246
17,247
29,247
4,248
6,248
24,248
5,249
12,249
1,250
7,250
29,250
31,250
5,251
28,251
1,252
6,252
9,252
7,253
14,253
26,253
5,254
6,254
13,254
17,254
25,254
30,254
4,255
16,255
21,255
24,255
8,256
14,256
27,256
28,256
6,257
11,257
13,257
22,257
24,257
28,257
30,257
1,258
20,258
25,258
8,259
9,259
25,259
5,260
31,260
14,261
10,262
22,262
29,262
1,263
4,263
5,263
8,263
29,263
12,264
14,264
27,264
1,265
6,265
7,265
24,265
30,265
5,266
20,266
25,266
30,266
4,268
26,268
31,268
12,269
13,269
17,269
25,269
26,269
6,270
23,270
8,271
14,271
2,272
16,272
30,272
7,273
23,273
6,274
12,274
23,274
7,275
3,276
14,276
22,276
25,276
1,277
6,277
9,277
10,277
11,277
2,278
6,278
10,278
11,278
18,278
6,279
17,279
19,279
21,280
25,281
28,281
30,281
12,282
25,282
19,283
21,283
24,283
10,284
30,284
19,285
25,285
10,286
11,286
20,286
22,286
26,286
27,286
9,287
15,287
28,287
19,288
22,288
30,288
31,288
19,289
12,290
15,290
26,290
1,291
11,291
18,291
2,292
14,292
21,292
28,292
29,292
14,293
28,293
5,294
6,294
7,295
8,295
19,295
21,295
22,295
30,295
2,296
5,297
9,297
15,297
25,297
13,298
19,298
24,298
25,298
10,299
13,299
29,299
1,300
27,300
4,301
8,301
24,301
27,301
4,302
5,302
8,302
22,302
1,303
16,303
2,304
18,304
20,304
28,304
31,304
1,305
11,305
10,306
17,306
23,306
31,306
1,307
5,307
11,307
17,307
18,307
22,307
2,308
17,308
19,308
23,308
24,309
28,309
4,310
12,310
19,310
31,310
1,312
9,312
15,312
25,312
13,313
15,313
16,313
31,313
9,314
13,314
28,314
5,315
4,316
5,316
12,316
2,317
5,317
8,317
20,317
21,317
12,318
29,318
2,319
11,319
24,319
1,320
8,320
23,320
1,321
7,321
10,321
8,322
12,322
20,322
2,323
21,323
23,323
11,324
12,324
18,324
22,324
23,324
31,324
3,325
7,325
9,325
29,325
31,325
1,327
4,327
13,327
14,327
16,327
5,328
8,328
11,328
1,329
6,329
16,329
17,329
21,329
24,329
8,330
24,330
10,331
14,331
15,331
26,331
2,332
5,332
7,332
30,332
10,333
18,333
27,333
30,333
3,334
6,334
13,334
14,334
17,334
22,334
12,335
16,335
25,335
8,336
18,336
2,337
3,337
17,338
18,338
26,338
19,339
6,340
30,341
13,342
16,342
25,342
9,343
15,344
18,344
19,344
21,344
28,344
29,344
16,345
18,345
24,345
31,345
2,346
3,346
23,346
19,347
30,347
31,347
5,349
14,349
8,350
18,350
5,351
14,351
19,351
10,352
20,352
23,352
31,352
6,353
12,353
19,354
23,354
31,354
2,355
8,355
16,355
20,355
13,356
14,356
16,356
22,356
31,356
1,357
10,357
29,357
4,358
7,358
22,358
3,359
10,359
20,359
25,359
2,360
8,360
1,361
3,361
16,361
18,361
23,361
30,361
5,362
7,362
9,362
20,362
3,363
8,363
25,363
6,364
1,365
3,365
6,365
8,365
20,365
21,365
28,365
14,366
24,366
28,366
11,367
12,367
17,367
18,367
17,368
1,369
26,369
1,370
8,370
9,370
15,370
16,370
24,370
6,371
23,371
27,371
28,371
31,371
17,372
31,372
5,373
7,373
10,373
2,374
15,374
22,374
8,375
5,376
6,376
11,376
17,376
19,376
26,376
29,376
4,377
14,377
18,377
21,377
27,377
1,378
16,378
6,379
18,379
19,379
25,379
27,379
30,379
2,380
17,380
18,380
26,380
27,380
1,381
6,381
23,381
29,381
21,382
24,382
1,383
22,383
23,383
28,383
10,384
12,384
23,384
29,384
8,385
15,385
17,386
15,387
26,387
13,388
27,388
12,390
17,391
23,391
28,391
10,392
16,392
19,392
22,392
4,393
12,393
17,393
24,393
25,393
5,394
27,394
9,395
27,395
1,396
15,396
24,396
4,397
11,397
13,397
28,397
11,398
20,398
24,398
5,399
9,399
11,399
20,399
24,399
25,399
28,399
30,399
7,400
11,400
17,400
19,400
24,400
26,401
30,401
4,402
23,402
5,403
6,403
16,403
18,403
21,403
3,404
14,404
24,404
25,404
5,405
7,405
12,406
23,406
25,406
1,407
2,407
29,407
12,408
13,408
21,408
22,408
2,409
13,409
29,409
7,410
10,410
9,411
12,411
17,411
21,411
27,411
6,412
14,412
19,412
24,412
26,412
7,413
27,413
6,414
28,414
5,415
9,415
12,415
27,415
29,415
8,416
16,416
21,416
11,417
19,417
25,417
5,418
10,418
19,418
30,418
16,419
18,419
22,419
30,419
1,420
1,421
15,421
29,421
5,422
31,422
19,423
27,423
12,424
16,424
26,424
4,425
12,425
22,425
5,426
8,426
9,426
6,427
10,427
16,427
26,427
29,427
8,428
11,428
13,428
23,428
27,428
1,429
7,429
12,429
25,429
1,430
16,430
3,431
8,431
14,431
24,431
4,432
19,432
20,432
10,433
12,433
15,433
17,433
31,433
8,434
24,434
2,435
10,435
25,436
27,436
2,437
11,437
14,437
30,437
8,438
23,438
26,438
27,438
30,438
31,438
8,439
23,439
29,439
1,440
8,440
9,440
10,440
13,440
14,440
28,440
29,440
31,440
14,441
16,441
4,442
15,442
24,442
28,442
29,442
1,443
5,443
6,443
9,443
22,443
31,443
8,444
10,444
15,444
16,444
23,444
26,444
20,445
10,446
4,448
12,448
21,448
3,449
16,449
19,449
14,450
13,451
31,451
2,452
16,452
17,452
29,452
31,452
1,453
4,453
7,453
18,453
24,453
26,453
29,453
30,453
8,454
22,454
30,454
31,454
9,455
11,456
29,456
14,457
22,457
6,458
16,458
19,458
12,459
14,459
17,459
22,459
1,460
7,460
9,460
23,460
29,460
17,461
20,462
30,462
4,464
15,464
10,465
11,465
20,465
24,465
10,467
16,467
17,467
22,467
31,467
4,468
31,468
7,469
17,469
25,469
28,469
29,469
2,470
16,471
25,471
27,471
2,472
13,472
16,472
26,472
21,475
28,475
24,476
27,476
11,477
16,477
28,477
29,477
31,477
1,478
12,478
14,478
17,478
27,478
29,478
30,478
18,480
20,480
27,480
6,481
12,483
14,483
30,483
6,484
16,484
27,484
30,484
5,485
13,485
16,485
27,485
2,486
20,486
25,486
5,487
1,488
4,488
20,488
30,488
2,489
5,489
14,489
21,489
23,489
9,490
12,490
16,490
17,490
19,490
28,490
5,491
9,491
2,492
18,492
26,492
29,492
30,492
1,493
30,493
6,494
9,495
21,495
2,496
1,497
21,497
25,497
18,499
17,500
23,500
4,501
9,501
12,501
14,501
23,501
7,502
26,502
21,503
9,504
3,505
15,506
7,507
10,507
16,507
18,507
28,507
4,508
11,508
12,508
6,510
13,510
21,510
28,510
28,511
21,512
27,512
29,512
1,513
3,513
4,513
20,513
5,514
11,514
22,514
1,515
5,515
12,515
15,515
18,515
19,515
22,515
29,516
13,517
15,517
19,517
30,517
31,517
23,518
3,519
5,519
8,519
19,519
11,520
11,522
24,522
28,522
25,523
31,523
4,524
5,524
7,524
16,524
27,524
5,525
17,525
27,525
31,525
1,526
5,526
14,526
15,526
22,526
9,528
20,529
23,529
25,529
6,530
1,531
30,531
5,532
11,532
3,533
25,533
1,534
3,534
5,534
9,534
16,534
18,534
19,534
22,534
1,535
11,535
12,535
23,535
24,535
26,535
30,535
2,536
16,536
3,537
30,537
31,537
15,538
17,538
21,538
5,539
14,539
21,539
22,539
2,540
4,540
8,540
13,540
30,540
3,541
18,541
26,541
13,542
18,542
20,542
31,542
2,543
5,543
21,543
12,544
22,544
24,544
2,545
10,545
15,545
5,546
30,546
12,547
18,547
23,547
27,547
13,548
22,548
7,550
25,550
29,550
11,551
19,551
27,551
23,552
24,552
7,553
19,553
25,553
13,554
15,554
20,554
3,555
28,555
31,555
5,556
6,556
11,556
21,556
27,557
7,558
17,558
25,558
29,558
6,559
8,559
10,559
25,559
30,559
31,559
6,560
16,560
31,560
6,561
24,561
24,562
8,563
10,563
29,563
12,564
21,564
23,564
29,564
31,564
11,565
23,566
12,567
21,567
31,567
6,568
5,569
21,569
29,569
30,569
5,570
17,570
23,570
25,570
30,570
6,573
17,573
27,573
31,573
29,574
23,575
27,575
30,575
8,576
10,576
27,576
11,577
19,577
1,578
8,578
14,578
21,578
24,578
25,578
17,579
27,579
30,579
13,580
11,581
12,581
23,581
27,581
18,582
13,583
31,583
11,584
12,584
14,584
17,584
28,584
5,585
17,585
22,585
24,586
30,586
7,587
15,587
25,587
5,588
8,590
21,590
27,590
6,593
10,593
25,593
8,596
10,596
24,596
30,596
8,597
12,597
7,598
26,598
1,599
2,599
7,599
13,599
15,599
25,599
26,599
19,600
26,600
3,601
15,601
28,601
24,602
3,603
21,603
2,604
12,604
18,604
23,604
24,604
29,604
12,605
19,605
21,605
30,605
1,606
7,606
12,606
16,606
17,606
1,607
21,607
10,608
16,608
19,608
8,609
10,610
25,610
5,611
18,611
7,612
11,612
25,612
8,613
29,613
12,614
3,615
6,615
14,615
21,615
25,615
11,616
27,616
29,616
18,617
2,618
6,618
9,618
26,618
30,618
5,619
8,619
10,619
18,619
30,619
9,620
13,620
22,620
1,621
5,621
19,621
4,622
8,622
18,622
19,622
20,622
21,622
29,622
1,623
17,623
18,623
20,623
1,624
8,624
16,624
30,624
2,625
6,625
16,625
12,626
13,626
6,627
10,627
16,627
14,628
17,628
1,629
11,629
12,629
13,629
24,629
27,629
15,630
5,631
19,631
26,631
27,631
28,631
29,631
1,632
19,632
16,633
20,633
28,633
31,633
18,634
21,634
5,635
24,635
1,636
20,636
21,636
27,636
2,637
21,637
23,637
27,637
29,637
7,638
10,638
24,638
27,638
30,638
1,639
31,639
1,640
2,640
7,640
20,640
27,640
29,641
31,641
2,642
4,642
7,642
27,642
31,642
2,643
7,643
14,643
17,643
1,644
16,644
24,644
14,645
19,646
23,646
30,646
13,647
15,647
24,647
29,647
4,648
6,648
28,648
30,648
1,649
2,649
7,649
17,649
2,650
7,650
11,650
15,650
27,650
30,650
22,651
4,652
5,652
16,652
23,652
30,652
6,653
24,653
6,654
17,654
23,654
1,655
4,655
8,655
16,655
29,655
1,656
3,656
5,656
11,656
23,656
30,656
17,657
8,658
11,658
14,658
24,658
2,659
14,659
30,659
31,659
3,660
8,660
16,660
17,660
26,660
30,660
5,661
7,661
19,661
24,661
25,661
27,661
23,662
13,663
21,663
8,664
20,664
12,665
10,666
20,666
25,666
27,666
1,667
12,667
21,667
25,667
16,668
18,668
4,669
11,669
28,669
17,670
23,670
24,670
29,670
3,671
16,671
17,671
22,671
1,672
2,672
3,672
7,672
28,672
1,673
12,673
19,673
23,673
30,673
31,673
9,674
20,674
28,674
18,675
26,675
3,676
15,676
21,676
22,676
23,676
7,677
2,678
4,678
11,678
23,678
31,678
9,679
3,680
6,680
16,680
18,680
26,680
12,681
23,681
29,681
8,682
9,683
10,683
19,683
6,684
18,684
4,685
20,685
22,685
15,686
17,686
23,686
10,687
11,688
3,689
5,689
6,689
14,689
15,689
15,690
25,690
29,690
30,690
10,691
11,692
14,692
31,692
1,693
16,693
18,693
14,694
17,694
20,694
27,694
31,694
2,695
29,695
9,696
11,696
25,696
13,697
22,697
30,697
30,698
9,699
24,699
2,700
17,700
19,700
23,700
10,701
14,701
22,701
27,701
19,702
5,703
7,703
10,703
11,703
6,704
18,704
24,704
30,704
4,705
8,705
10,705
17,705
2,706
5,706
14,706
18,706
13,707
15,707
17,707
4,708
16,708
5,709
8,709
10,710
11,710
21,710
9,711
14,712
15,712
26,712
27,712
20,713
31,713
6,714
9,714
16,714
21,714
29,714
30,714
6,715
9,715
13,715
5,716
18,716
24,716
2,717
3,717
7,717
10,717
18,717
25,717
26,717
6,718
19,718
2,719
6,719
8,719
12,719
7,720
14,720
31,720
3,721
13,721
4,723
5,723
10,724
25,724
8,725
16,725
21,725
31,725
31,726
7,727
15,727
16,727
17,727
1,728
3,728
5,728
8,728
11,728
18,728
1,729
6,729
10,729
19,729
24,729
6,730
20,730
5,731
18,731
30,731
6,732
12,732
17,732
19,732
26,732
5,733
6,733
9,733
19,733
26,733
31,733
3,735
15,736
14,737
6,738
12,738
20,738
29,738
24,739
4,740
10,740
20,740
23,740
31,740
7,741
14,741
23,741
8,742
27,742
30,742
7,744
19,744
21,744
27,744
2,745
5,745
18,745
17,746
19,746
4,747
11,747
17,747
23,747
9,748
10,748
11,748
16,748
8,749
17,749
18,749
22,749
23,749
27,749
1,750
2,750
17,750
21,750
22,750
22,751
24,751
30,751
7,752
14,752
25,752
10,753
14,753
19,754
26,754
20,755
21,755
22,755
25,755
26,755
3,756
4,756
7,756
9,756
17,756
25,756
5,757
8,757
11,757
14,757
16,757
22,757
24,757
5,758
8,758
16,758
1,759
2,759
3,760
11,760
13,760
22,760
14,761
21,761
3,762
10,762
17,762
20,762
4,763
8,763
28,763
3,764
17,764
30,764
20,765
25,765
13,766
14,766
27,766
15,767
25,767
3,768
12,768
23,768
29,768
7,769
28,769
12,771
13,771
15,771
29,771
30,771
9,772
22,772
30,772
31,772
8,773
12,774
16,774
21,774
26,774
30,774
9,775
16,775
27,775
30,775
4,776
20,776
21,776
22,776
25,776
12,777
30,777
11,778
14,778
11,779
18,779
20,779
25,779
30,779
31,779
1,780
8,780
14,780
31,780
4,781
17,781
19,781
1,782
9,782
15,782
17,782
22,782
28,782
12,783
24,783
27,783
1,784
13,784
27,784
31,784
8,785
15,785
16,785
17,785
30,786
20,787
22,787
17,788
14,789
15,789
16,789
19,789
31,789
11,790
12,790
6,791
8,791
14,791
5,792
6,792
25,792
7,793
2,794
5,794
6,794
7,794
17,794
19,794
26,794
4,795
31,795
11,796
13,796
24,796
25,796
26,796
11,797
18,797
19,797
6,798
8,798
10,798
1,799
8,800
6,801
8,801
19,801
8,802
16,802
30,802
23,803
26,803
6,804
26,804
7,805
10,805
22,805
24,805
26,805
17,806
27,806
5,807
22,807
23,807
11,808
18,808
25,808
2,809
6,810
10,810
8,811
9,811
11,811
16,811
17,811
18,812
23,812
27,812
29,812
6,813
8,813
17,813
25,813
30,813
5,814
13,814
15,814
24,814
30,814
3,815
6,815
11,815
3,816
9,816
28,816
11,817
12,817
28,817
31,817
8,818
17,818
19,818
26,818
30,818
11,819
9,820
11,820
24,820
6,821
19,821
28,821
16,822
30,822
5,823
10,823
11,823
25,823
4,824
7,824
16,824
22,824
7,825
8,825
11,825
1,826
7,826
18,826
21,826
23,826
14,827
25,827
4,828
5,828
30,828
31,828
17,829
11,830
13,830
25,830
5,831
21,831
5,832
6,832
31,832
8,833
21,833
1,834
7,834
10,834
22,834
3,835
6,835
14,835
17,835
18,835
24,835
27,835
4,836
30,836
31,837
4,838
21,838
23,838
8,839
25,839
30,839
31,839
1,840
11,840
12,840
15,840
28,840
4,841
11,841
25,841
10,842
8,843
12,843
23,843
8,844
4,845
8,845
18,845
28,845
8,846
29,846
1,847
8,847
6,848
19,848
21,848
22,848
8,849
22,850
24,850
27,850
31,850
3,851
31,851
1,852
9,852
11,852
20,852
27,852
31,852
11,854
16,854
17,854
4,855
8,855
15,855
29,855
2,856
3,856
7,856
8,856
18,856
28,856
30,856
6,857
24,857
25,857
3,858
7,858
17,859
18,859
4,860
31,860
1,861
5,861
9,861
10,861
12,861
16,861
23,861
6,862
7,862
15,862
20,862
25,862
30,862
3,863
14,863
16,863
27,863
11,864
18,864
27,864
2,865
3,865
13,865
15,865
18,865
8,866
11,866
17,866
18,866
21,866
27,866
28,866
3,867
4,867
6,867
7,867
19,867
21,867
31,867
4,868
13,868
14,868
20,868
3,869
10,869
15,869
22,869
25,869
7,870
24,870
29,870
3,871
6,871
14,871
16,871
28,871
30,871
16,872
23,872
24,872
26,872
4,873
10,873
7,875
13,876
20,876
28,876
10,877
18,877
24,877
10,878
21,878
7,879
26,879
28,879
10,880
14,880
29,880
11,881
13,881
25,881
29,881
5,882
8,882
15,882
16,882
28,882
18,883
2,885
21,885
17,886
10,887
13,887
25,887
28,887
20,888
15,889
22,889
9,890
14,890
15,890
19,890
23,890
4,891
6,891
26,891
28,891
24,892
27,892
14,893
28,893
29,893
30,893
31,893
5,894
30,894
7,896
9,896
10,896
14,896
21,896
29,896
21,897
25,897
10,898
12,898
24,898
29,898
3,899
29,899
9,900
17,900
24,900
1,901
25,901
29,901
3,902
10,902
11,902
24,902
5,903
8,903
12,903
17,903
23,903
28,903
7,904
15,904
30,904
10,905
6,906
9,906
25,906
8,907
17,907
20,907
3,908
4,908
12,908
15,908
19,908
4,909
2,910
5,910
25,910
12,911
22,911
31,911
7,912
3,913
16,913
24,913
29,913
31,913
22,914
27,914
31,914
2,915
18,915
21,915
3,917
8,917
9,917
14,917
8,918
9,918
15,918
21,918
9,919
25,919
31,919
22,920
29,920
31,920
13,921
20,921
24,921
8,922
9,922
10,922
3,923
9,924
15,924
26,925
27,925
11,927
17,927
30,927
7,928
24,928
29,928
27,929
4,930
17,930
13,932
17,932
24,932
28,932
30,932
9,933
18,933
5,934
10,934
14,934
27,934
11,935
31,935
15,936
1,937
17,937
7,938
8,938
23,938
4,939
13,939
9,940
12,940
22,940
24,940
31,940
5,942
10,942
21,942
24,942
14,943
24,943
26,943
1,944
7,944
14,944
15,944
19,945
25,945
26,945
6,946
13,946
23,946
2,947
3,947
30,947
5,948
11,948
15,948
14,949
21,949
1,950
6,950
12,950
24,950
25,950
26,950
29,950
19,951
29,951
2,952
6,952
7,952
8,952
10,952
29,952
4,953
9,953
11,953
19,953
28,953
30,953
14,954
29,954
8,955
17,955
31,955
4,956
7,956
10,956
13,957
19,957
21,957
1,958
9,958
25,958
16,959
30,959
8,960
14,960
30,960
14,961
26,961
23,962
1,963
6,963
10,963
12,963
26,963
1,964
23,964
9,965
15,965
31,965
2,966
8,966
11,966
17,966
18,966
13,967
25,967
28,967
8,968
15,968
20,968
24,968
28,968
5,969
9,969
26,969
4,970
20,970
23,970
26,970
8,971
9,971
19,971
27,971
2,972
13,973
17,973
27,973
12,974
18,974
23,974
26,974
13,975
17,975
21,975
29,975
16,976
11,977
16,977
22,977
23,977
25,977
28,977
3,978
14,978
15,978
21,978
25,978
27,978
1,979
4,979
7,979
11,979
18,979
31,979
1,980
15,980
20,980
1,981
8,981
10,981
1,982
3,982
8,982
10,982
24,982
29,982
1,983
7,983
19,983
24,983
26,983
8,984
30,984
3,985
18,985
19,985
1,986
17,986
19,986
22,986
2,987
8,987
9,987
11,987
20,987
22,987
25,987
31,987
13,988
9,989
22,989
30,989
1,990
13,990
22,990
4,991
9,991
30,991
12,992
14,992
15,992
19,992
23,992
28,992
2,993
13,993
17,993
12,994
17,994
18,994
25,994
28,994
2,995
16,995
23,995
9,996
15,996
17,996
20,996
28,996
8,997
9,997
22,997
25,997
29,997
9,998
12,998
14,998
17,998
20,998
24,998
31,998
7,999
21,999
25,999
1,1000
4,1000
8,1000
19,1000
13,1001
17,1001
26,1001
27,1002
5,1004
7,1004
8,1004
13,1004
15,1004
5,1005
28,1005
6,1006
10,1006
16,1006
26,1006
5,1007
15,1007
21,1007
23,1007
30,1007
11,1008
20,1008
22,1008
31,1008
10,1009
12,1009
14,1009
2,1010
4,1010
10,1010
14,1010
29,1010
1,1011
4,1011
11,1011
20,1011
22,1011
9,1012
10,1012
26,1012
25,1013
27,1013
30,1013
3,1014
7,1014
9,1014
30,1014
2,1015
14,1016
24,1016
29,1016
30,1016
2,1017
7,1017
17,1017
27,1017
4,1018
9,1018
10,1018
19,1018
27,1018
29,1018
31,1018
5,1019
25,1019
4,1020
16,1020
18,1020
23,1020
24,1020
3,1021
11,1021
7,1022
14,1022
28,1022
16,1023
28,1023
30,1024
5,1025
10,1025
14,1025
17,1025
22,1025
23,1025
27,1025
10,1026
13,1026
17,1026
18,1026
20,1026
1,1027
3,1027
3,1028
5,1028
18,1028
10,1029
22,1029
3,1030
12,1030
13,1030
17,1030
30,1030
4,1032
11,1032
16,1032
30,1032
1,1033
6,1033
8,1033
23,1033
4,1034
8,1034
10,1034
22,1034
25,1034
31,1034
12,1035
14,1035
20,1035
21,1035
24,1035
29,1035
12,1036
2,1037
7,1037
19,1037
29,1037
31,1037
2,1038
8,1038
26,1038
27,1038
14,1039
19,1039
21,1039
24,1039
3,1040
9,1040
19,1041
30,1041
25,1042
27,1042
8,1043
19,1043
25,1043
31,1043
11,1044
13,1044
22,1044
26,1044
5,1045
7,1045
13,1045
5,1046
9,1046
24,1046
25,1046
3,1047
23,1047
25,1047
31,1047
11,1048
16,1048
1,1049
4,1049
8,1049
29,1049
16,1050
11,1051
27,1051
6,1052
10,1052
11,1052
17,1052
29,1052
19,1054
24,1054
28,1054
10,1055
3,1056
18,1056
21,1056
29,1056
14,1057
20,1057
21,1058
29,1058
2,1059
19,1059
20,1059
25,1059
5,1060
6,1060
1,1061
4,1061
7,1061
9,1061
27,1061
11,1063
21,1063
31,1063
7,1064
22,1064
18,1065
31,1065
18,1066
20,1066
27,1066
13,1069
16,1069
11,1070
14,1070
5,1071
7,1071
10,1071
30,1071
6,1072
8,1072
12,1072
20,1072
24,1072
29,1072
8,1073
10,1073
12,1073
18,1073
2,1074
6,1074
22,1074
24,1074
29,1074
7,1075
14,1075
29,1075
8,1076
10,1076
30,1076
15,1077
2,1079
25,1079
19,1080
20,1080
24,1080
25,1080
29,1080
14,1081
29,1081
11,1082
16,1082
24,1082
6,1083
8,1083
10,1083
25,1083
1,1084
9,1084
5,1085
22,1085
25,1085
31,1085
19,1086
26,1086
29,1086
3,1088
17,1088
1,1089
6,1089
26,1089
2,1090
25,1090
17,1091
27,1091
3,1092
6,1092
12,1092
24,1092
16,1093
5,1094
6,1094
21,1094
12,1095
15,1095
26,1096
6,1097
24,1097
31,1097
5,1098
23,1098
25,1098
28,1098
18,1099
25,1099
26,1099
15,1100
20,1100
28,1100
10,1101
27,1101
29,1101
5,1102
7,1102
8,1102
16,1102
18,1102
7,1104
11,1104
31,1104
7,1105
9,1105
12,1105
13,1105
21,1105
23,1106
24,1106
28,1106
30,1106
4,1107
5,1107
20,1107
23,1107
7,1108
18,1108
14,1109
18,1109
11,1110
12,1110
17,1110
25,1110
23,1111
10,1112
30,1112
2,1113
7,1113
10,1113
27,1113
22,1114
